"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_plural_n","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"54","2022-09-19 13:39:37","2022-09-19 13:42:36",0,100,179,1,"2022-09-19 13:42:36","anonymous","DE",1,1,29,1,1,1,7,8,2,"4|3|2|1|5",20,22,20,24,14,"4|3|2|1|5",2,"4|3|2|1|5",10,35,23,11,21,"4|3|2|1|5",5,28,72,"2|1",2,46,54,"2|1",2,5,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",179,"Deutschen","Speeder","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"55","2022-09-19 13:37:45","2022-09-19 13:42:55",0,100,309,1,"2022-09-19 13:42:55","anonymous","DE",0.899999976158142,1,19,1,1,1,1,1,1,"1|2|3|4|5",51,0,0,0,49,"1|2|3|4|5",1,"1|2|3|4|5",50,0,0,0,50,"1|2|3|4|5",5,15,85,"1|2",3,32,68,"1|2",3,5,2,3,5,2,"Deutsche/r","Deutschland","Deutsche",309,"Deutschen","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"56","2022-09-19 13:39:01","2022-09-19 13:43:59",0,100,298,1,"2022-09-19 13:43:59","anonymous","DE",0.699999988079071,1,26,0,1,1,5,3,1,"1|2|3|4|5",30,45,10,10,5,"1|2|3|4|5",2,"1|2|3|4|5",34,34,22,10,0,"1|2|3|4|5",4,22,78,"1|2",4,26,74,"1|2",3,3,2,5,1,2,"Deutsche/r","Deutschland","Deutsche",298,"Deutschen","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Germany"
"57","2022-09-19 13:40:47","2022-09-19 13:44:22",0,100,214,1,"2022-09-19 13:44:22","anonymous","DE",0.699999988079071,1,22,1,1,1,10,10,1,"1|2|3|4|5",37,24,0,0,39,"1|2|3|4|5",1,"1|2|3|4|5",51,15,0,0,34,"1|2|3|4|5",2,58,42,"1|2",3,89,11,"1|2",2,3,2,5,6,2,"Deutsche/r","Deutschland","Deutsche",214,"Deutschen","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Germany"
"58","2022-09-19 13:27:14","2022-09-19 13:44:39",0,100,1044,1,"2022-09-19 13:44:39","anonymous","DE",0.899999976158142,1,29,0,1,1,10,5,1,"4|3|2|1|5",20,40,20,20,0,"4|3|2|1|5",1,"4|3|2|1|5",30,30,15,20,5,"4|3|2|1|5",3,60,40,"2|1",3,65,35,"2|1",4,4,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",1044,"Deutschen","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Germany"
"59","2022-09-19 13:40:52","2022-09-19 13:46:16",0,100,324,1,"2022-09-19 13:46:17","anonymous","DE",0.699999988079071,1,29,0,1,1,8,5,2,"1|2|3|4|5",50,25,15,5,5,"1|2|3|4|5",2,"1|2|3|4|5",50,25,15,5,5,"1|2|3|4|5",1,50,50,"1|2",3,60,40,"1|2",2,3,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",324,"Deutschen","Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"60","2022-09-19 13:35:51","2022-09-19 13:48:14",0,100,742,1,"2022-09-19 13:48:14","anonymous","DE",0.699999988079071,1,24,1,1,1,10,8,1,"4|3|2|1|5",20,8,24,16,32,"4|3|2|1|5",5,"4|3|2|1|5",35,7,43,7,8,"4|3|2|1|5",1,85,15,"2|1",3,65,35,"2|1",3,99,2,3,4,2,"Deutsche/r","Deutschland","Deutsche",742,"Deutschen","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"61","2022-09-19 13:38:43","2022-09-19 13:50:20",0,100,697,1,"2022-09-19 13:50:20","anonymous","DE",1,1,29,1,1,1,8,8,1,"1|2|3|4|5",70,12,5,5,8,"1|2|3|4|5",2,"1|2|3|4|5",40,45,5,10,0,"1|2|3|4|5",5,30,70,"1|2",3,60,40,"1|2",3,3,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",697,"Deutschen","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Germany"
"62","2022-09-19 13:53:02","2022-09-19 13:54:17",0,100,74,1,"2022-09-19 13:54:19","anonymous","DE",0.699999988079071,1,21,1,1,1,4,7,2,"1|2|3|4|5",0,20,20,60,0,"1|2|3|4|5",2,"1|2|3|4|5",29,15,16,21,19,"1|2|3|4|5",3,54,46,"1|2",2,69,31,"1|2",3,2,3,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",74,"Deutschen","QualityFail","18-29",1,0,"Intervention","Fail","FL_76","Intervention","Germany"
"63","2022-09-19 14:00:32","2022-09-19 14:03:23",0,100,170,1,"2022-09-19 14:03:26","anonymous","DE",1,1,23,1,1,1,8,1,1,"4|3|2|1|5",87,0,6,4,3,"4|3|2|1|5",1,"4|3|2|1|5",81,12,1,0,6,"4|3|2|1|5",1,16,84,"2|1",4,20,80,"2|1",4,5,2,3,2,1,"Deutsche/r","Deutschland","Deutsche",170,"Deutschen","Speeder","18-29",1,0,"Control","Pass","FL_76","Control","Germany"
"64","2022-09-19 13:56:53","2022-09-19 14:04:03",0,100,429,1,"2022-09-19 14:04:03","anonymous","DE",1,1,28,0,1,1,8,2,1,"1|2|3|4|5",24,41,13,3,19,"1|2|3|4|5",1,"1|2|3|4|5",28,43,17,5,7,"1|2|3|4|5",4,65,35,"1|2",3,63,37,"1|2",4,5,2,4,2,1,"Deutsche/r","Deutschland","Deutsche",429,"Deutschen","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Germany"
"65","2022-09-19 14:02:53","2022-09-19 14:04:45",0,100,111,1,"2022-09-19 14:04:45","anonymous","DE",0.800000011920929,1,22,0,1,1,4,8,3,"4|3|2|1|5",0,37,9,54,0,"4|3|2|1|5",1,"4|3|2|1|5",14,40,29,17,0,"4|3|2|1|5",6,30,70,"2|1",3,47,53,"2|1",3,5,2,5,2,1,"Deutsche/r","Deutschland","Deutsche",111,"Deutschen","Speeder","18-29",1,1,"Control","Pass","FL_63","Control","Germany"
"66","2022-09-19 14:01:15","2022-09-19 14:05:11",0,100,235,1,"2022-09-19 14:05:11","anonymous","DE",0.800000011920929,1,57,1,1,1,10,8,1,"4|3|2|1|5",41,21,23,15,0,"4|3|2|1|5",1,"4|3|2|1|5",37,18,23,22,0,"4|3|2|1|5",7,29,71,"2|1",4,38,62,"2|1",4,5,2,5,6,1,"Deutsche/r","Deutschland","Deutsche",235,"Deutschen","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"67","2022-09-19 14:03:08","2022-09-19 14:08:18",0,100,310,1,"2022-09-19 14:08:18","anonymous","DE",0.899999976158142,1,22,1,1,1,8,6,1,"4|3|2|1|5",65,15,15,5,0,"4|3|2|1|5",1,"4|3|2|1|5",30,50,10,5,5,"4|3|2|1|5",5,45,55,"2|1",3,40,60,"2|1",3,6,2,3,4,1,"Deutsche/r","Deutschland","Deutsche",310,"Deutschen","Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"68","2022-09-19 14:04:58","2022-09-19 14:12:20",0,100,441,1,"2022-09-19 14:12:22","anonymous","DE",0.800000011920929,1,27,1,1,1,10,8,1,"1|2|3|4|5",50,20,10,0,20,"1|2|3|4|5",2,"1|2|3|4|5",40,20,0,0,40,"1|2|3|4|5",4,60,40,"1|2",2,60,40,"1|2",2,2,2,5,6,1,"Deutsche/r","Deutschland","Deutsche",441,"Deutschen","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"69","2022-09-19 14:11:29","2022-09-19 14:17:45",0,100,375,1,"2022-09-19 14:17:45","anonymous","DE",0.800000011920929,1,23,0,1,1,7,5,1,"1|2|3|4|5",40,45,2,1,12,"1|2|3|4|5",1,"1|2|3|4|5",35,45,3,2,15,"1|2|3|4|5",5,30,70,"1|2",3,33,67,"1|2",3,5,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",375,"Deutschen","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Germany"
"70","2022-09-19 14:20:26","2022-09-19 14:24:00",0,100,213,1,"2022-09-19 14:24:01","anonymous","DE",1,1,22,0,1,1,9,7,1,"4|3|2|1|5",24,29,11,24,12,"4|3|2|1|5",2,"4|3|2|1|5",8,13,26,28,25,"4|3|2|1|5",6,72,28,"2|1",3,68,32,"2|1",2,4,2,3,8,2,"Deutsche/r","Deutschland","Deutsche",213,"Deutschen","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Germany"
"71","2022-09-19 14:19:52","2022-09-19 14:26:41",0,100,409,1,"2022-09-19 14:26:42","anonymous","DE",NA,1,27,1,1,1,10,10,1,"4|3|2|1|5",80,4,15,1,0,"4|3|2|1|5",1,"4|3|2|1|5",60,23,1,16,0,"4|3|2|1|5",7,38,62,"2|1",4,38,62,"2|1",4,7,2,6,10,1,"Deutsche/r","Deutschland","Deutsche",409,"Deutschen","Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"72","2022-09-19 14:19:10","2022-09-19 14:27:59",0,100,529,1,"2022-09-19 14:27:59","anonymous","DE",0.899999976158142,1,25,0,1,1,5,5,2,"4|3|2|1|5",10,25,15,30,20,"4|3|2|1|5",2,"4|3|2|1|5",39,28,16,5,12,"4|3|2|1|5",3,60,40,"2|1",3,39,61,"2|1",2,3,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",529,"Deutschen","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Germany"
"73","2022-09-19 14:57:17","2022-09-19 15:02:25",0,100,307,1,"2022-09-19 15:02:25","anonymous","DE",1,1,23,1,1,1,3,1,1,"4|3|2|1|5",50,30,5,5,10,"4|3|2|1|5",1,"4|3|2|1|5",50,27,15,1,7,"4|3|2|1|5",6,80,20,"2|1",2,75,25,"2|1",3,2,2,3,4,1,"Deutsche/r","Deutschland","Deutsche",307,"Deutschen","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Germany"
"74","2022-09-19 14:53:39","2022-09-19 15:04:37",0,100,657,1,"2022-09-19 15:04:37","anonymous","DE",0.899999976158142,1,23,0,1,1,6,5,1,"4|3|2|1|5",45,40,10,5,0,"4|3|2|1|5",2,"4|3|2|1|5",40,40,10,5,5,"4|3|2|1|5",4,80,20,"2|1",3,60,40,"2|1",3,7,2,3,3,1,"Deutsche/r","Deutschland","Deutsche",657,"Deutschen","Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"75","2022-09-19 15:03:58","2022-09-19 15:06:56",0,100,177,1,"2022-09-19 15:06:56","anonymous","DE",0.899999976158142,1,22,0,1,1,9,8,2,"1|2|3|4|5",11,19,22,25,23,"1|2|3|4|5",2,"1|2|3|4|5",7,26,17,20,30,"1|2|3|4|5",4,34,66,"1|2",3,20,80,"1|2",3,3,2,4,3,1,"Deutsche/r","Deutschland","Deutsche",177,"Deutschen","Speeder","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"76","2022-09-19 15:16:09","2022-09-19 15:18:02",0,100,112,1,"2022-09-19 15:18:04","anonymous","DE",1,1,19,0,1,1,4,3,1,"1|2|3|4|5",42,44,13,1,0,"1|2|3|4|5",1,"1|2|3|4|5",56,27,17,0,0,"1|2|3|4|5",1,40,60,"1|2",2,40,60,"1|2",2,99,2,3,0,2,"Deutsche/r","Deutschland","Deutsche",112,"Deutschen","Speeder","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"77","2022-09-19 15:15:44","2022-09-19 15:21:46",0,100,361,1,"2022-09-19 15:21:48","anonymous","DE",0.899999976158142,1,28,0,1,1,10,7,2,"4|3|2|1|5",20,40,15,15,10,"4|3|2|1|5",2,"4|3|2|1|5",20,40,10,15,15,"4|3|2|1|5",5,30,70,"2|1",3,50,50,"2|1",2,4,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",361,"Deutschen","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Germany"
"78","2022-09-19 16:15:16","2022-09-19 16:16:36",0,100,80,1,"2022-09-19 16:16:36","anonymous","DE",1,1,26,1,1,1,5,5,5,"1|2|3|4|5",37,35,28,0,0,"1|2|3|4|5",5,"1|2|3|4|5",41,47,12,0,0,"1|2|3|4|5",4,41,59,"1|2",3,50,50,"1|2",3,6,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",80,"Deutschen","Speeder","18-29",0,0,"Control","Pass","FL_88","Control","Germany"
"79","2022-09-19 16:26:55","2022-09-19 16:49:21",0,100,1345,1,"2022-09-19 16:49:21","anonymous","DE",1,1,23,1,1,1,9,8,2,"4|3|2|1|5",55,30,7,5,3,"4|3|2|1|5",2,"4|3|2|1|5",55,30,7,5,3,"4|3|2|1|5",3,25,75,"2|1",3,35,65,"2|1",3,5,2,6,5,2,"Deutsche/r","Deutschland","Deutsche",1345,"Deutschen","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Germany"
"80","2022-09-19 16:51:08","2022-09-19 16:55:22",0,100,253,1,"2022-09-19 16:55:22","anonymous","DE",0.899999976158142,1,25,1,1,1,10,10,5,"4|3|2|1|5",0,0,50,50,0,"4|3|2|1|5",5,"4|3|2|1|5",19,17,16,18,30,"4|3|2|1|5",4,51,49,"2|1",1,50,50,"2|1",1,999,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",253,"Deutschen","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"81","2022-09-19 16:52:12","2022-09-19 16:57:17",0,100,305,1,"2022-09-19 16:57:17","anonymous","DE",1,1,19,0,1,1,10,10,2,"4|3|2|1|5",37,27,31,0,5,"4|3|2|1|5",2,"4|3|2|1|5",0,0,37,63,0,"4|3|2|1|5",5,23,77,"2|1",4,19,81,"2|1",2,3,2,3,7,2,"Deutsche/r","Deutschland","Deutsche",305,"Deutschen","Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"82","2022-09-19 16:20:48","2022-09-19 17:01:16",0,100,2428,1,"2022-09-19 17:01:17","anonymous","DE",1,1,27,0,1,1,10,10,2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",4,51,49,"1|2",2,50,50,"1|2",2,3,2,4,0,1,"Deutsche/r","Deutschland","Deutsche",2428,"Deutschen","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"83","2022-09-19 17:01:22","2022-09-19 17:03:07",0,100,104,1,"2022-09-19 17:03:07","anonymous","DE",1,1,34,0,1,1,10,6,1,"4|3|2|1|5",0,11,53,36,0,"4|3|2|1|5",2,"4|3|2|1|5",0,0,53,47,0,"4|3|2|1|5",5,64,36,"2|1",2,52,48,"2|1",3,5,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",104,"Deutschen","Speeder","30-39",0,1,"Control","Pass","FL_64","Control","Germany"
"84","2022-09-19 17:01:54","2022-09-19 17:05:34",0,100,220,1,"2022-09-19 17:05:36","anonymous","DE",1,1,22,0,1,1,6,0,1,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",82,18,0,0,0,"1|2|3|4|5",7,100,0,"1|2",3,50,50,"1|2",4,7,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",220,"Deutschen","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Germany"
"85","2022-09-19 17:03:39","2022-09-19 17:05:50",0,100,130,1,"2022-09-19 17:05:51","anonymous","DE",1,1,28,1,1,1,5,10,2,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",10,30,10,10,40,"1|2|3|4|5",3,0,100,"1|2",2,50,50,"1|2",2,2,2,6,6,1,"Deutsche/r","Deutschland","Deutsche",130,"Deutschen","Speeder","18-29",0,1,"Control","Pass","FL_64","Control","Germany"
"86","2022-09-19 17:00:41","2022-09-19 17:06:19",0,100,337,1,"2022-09-19 17:06:19","anonymous","DE",0.899999976158142,1,28,0,1,1,10,10,2,"1|2|3|4|5",4,80,2,0,14,"1|2|3|4|5",1,"1|2|3|4|5",72,14,0,0,14,"1|2|3|4|5",3,31,69,"1|2",4,24,76,"1|2",3,3,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",337,"Deutschen","Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"87","2022-09-19 17:02:05","2022-09-19 17:06:20",0,100,255,1,"2022-09-19 17:06:20","anonymous","DE",1,1,27,0,1,1,6,6,1,"1|2|3|4|5",40,30,20,10,0,"1|2|3|4|5",2,"1|2|3|4|5",40,30,10,20,0,"1|2|3|4|5",6,70,30,"1|2",3,65,35,"1|2",4,6,2,3,1,1,"Deutsche/r","Deutschland","Deutsche",255,"Deutschen","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Germany"
"88","2022-09-19 17:00:42","2022-09-19 17:07:04",0,100,382,1,"2022-09-19 17:07:06","anonymous","DE",1,1,25,1,1,1,9,3,1,"4|3|2|1|5",40,25,25,10,0,"4|3|2|1|5",1,"4|3|2|1|5",20,40,25,15,0,"4|3|2|1|5",5,39,61,"2|1",3,85,15,"2|1",3,5,2,6,4,1,"Deutsche/r","Deutschland","Deutsche",382,"Deutschen","Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"89","2022-09-19 17:06:29","2022-09-19 17:08:40",0,100,130,1,"2022-09-19 17:08:40","anonymous","DE",1,1,29,1,1,1,10,9,2,"4|3|2|1|5",0,39,31,30,0,"4|3|2|1|5",5,"4|3|2|1|5",14,23,36,27,0,"4|3|2|1|5",3,39,61,"2|1",2,69,31,"2|1",2,99,2,4,3,2,"Deutsche/r","Deutschland","Deutsche",130,"Deutschen","Speeder","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"90","2022-09-19 17:06:34","2022-09-19 17:10:31",0,100,236,1,"2022-09-19 17:10:31","anonymous","DE",0.699999988079071,1,59,1,1,1,9,7,2,"1|2|3|4|5",33,58,9,0,0,"1|2|3|4|5",2,"1|2|3|4|5",47,30,0,7,16,"1|2|3|4|5",3,56,44,"1|2",2,53,47,"1|2",2,2,2,4,6,1,"Deutsche/r","Deutschland","Deutsche",236,"Deutschen","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Germany"
"91","2022-09-19 17:06:27","2022-09-19 17:10:40",0,100,253,1,"2022-09-19 17:10:41","anonymous","DE",1,1,73,1,1,1,7,7,1,"4|3|2|1|5",55,45,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",46,54,0,0,0,"4|3|2|1|5",4,29,71,"2|1",3,22,78,"2|1",3,5,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",253,"Deutschen","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"92","2022-09-19 17:06:05","2022-09-19 17:10:56",0,100,291,1,"2022-09-19 17:10:57","anonymous","DE",1,1,26,0,1,1,5,2,2,"4|3|2|1|5",13,17,19,25,26,"4|3|2|1|5",1,"4|3|2|1|5",35,22,0,16,27,"4|3|2|1|5",4,52,48,"2|1",3,85,15,"2|1",3,3,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",291,"Deutschen","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"93","2022-09-19 17:10:50","2022-09-19 17:15:01",0,100,251,1,"2022-09-19 17:15:02","anonymous","DE",0.899999976158142,1,66,1,1,1,10,10,3,"4|3|2|1|5",0,0,58,42,0,"4|3|2|1|5",3,"4|3|2|1|5",44,32,5,5,14,"4|3|2|1|5",1,82,18,"2|1",1,79,21,"2|1",1,1,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",251,"Deutschen","Complete","60+",0,0,"Control","Pass","FL_88","Control","Germany"
"94","2022-09-19 17:12:05","2022-09-19 17:16:15",0,100,250,1,"2022-09-19 17:16:16","anonymous","DE",1,1,39,1,1,1,8,6,2,"4|3|2|1|5",33,46,13,8,0,"4|3|2|1|5",2,"4|3|2|1|5",39,55,4,2,0,"4|3|2|1|5",7,58,42,"2|1",3,40,60,"2|1",2,2,2,5,6,2,"Deutsche/r","Deutschland","Deutsche",250,"Deutschen","Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"95","2022-09-19 17:12:07","2022-09-19 17:16:54",0,100,286,1,"2022-09-19 17:16:54","anonymous","DE",0.899999976158142,1,23,1,1,1,0,0,2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,84,8,8,0,"4|3|2|1|5",7,0,100,"2|1",4,0,100,"2|1",4,5,2,6,8,1,"Deutsche/r","Deutschland","Deutsche",286,"Deutschen","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Germany"
"96","2022-09-19 17:07:16","2022-09-19 17:19:55",0,100,759,1,"2022-09-19 17:19:56","anonymous","DE",NA,1,29,1,1,1,10,10,1,"4|3|2|1|5",68,22,4,2,4,"4|3|2|1|5",1,"4|3|2|1|5",58,33,4,3,2,"4|3|2|1|5",7,10,90,"2|1",4,5,95,"2|1",4,7,2,5,7,1,"Deutsche/r","Deutschland","Deutsche",759,"Deutschen","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"97","2022-09-19 17:11:22","2022-09-19 17:20:31",0,100,549,1,"2022-09-19 17:20:31","anonymous","DE",0.899999976158142,1,28,1,1,1,9,8,2,"1|2|3|4|5",20,40,20,20,0,"1|2|3|4|5",1,"1|2|3|4|5",10,40,20,20,10,"1|2|3|4|5",6,50,50,"1|2",3,40,60,"1|2",4,6,2,4,3,1,"Deutsche/r","Deutschland","Deutsche",549,"Deutschen","Complete","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"98","2022-09-19 17:23:49","2022-09-19 17:28:05",0,100,255,1,"2022-09-19 17:28:05","anonymous","DE",0.899999976158142,1,59,0,1,1,10,10,2,"1|2|3|4|5",17,47,36,0,0,"1|2|3|4|5",1,"1|2|3|4|5",42,30,21,0,7,"1|2|3|4|5",3,15,85,"1|2",3,49,51,"1|2",3,4,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",255,"Deutschen","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Germany"
"99","2022-09-19 17:23:06","2022-09-19 17:30:37",0,100,450,1,"2022-09-19 17:30:37","anonymous","DE",1,1,26,0,1,1,8,6,1,"4|3|2|1|5",40,30,20,10,0,"4|3|2|1|5",1,"4|3|2|1|5",40,30,10,20,0,"4|3|2|1|5",5,80,20,"2|1",3,40,60,"2|1",3,6,2,5,3,1,"Deutsche/r","Deutschland","Deutsche",450,"Deutschen","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Germany"
"100","2022-09-19 17:26:38","2022-09-19 17:32:08",0,100,330,1,"2022-09-19 17:32:09","anonymous","DE",1,1,58,0,1,1,8,7,1,"4|3|2|1|5",60,15,15,10,0,"4|3|2|1|5",2,"4|3|2|1|5",35,45,20,0,0,"4|3|2|1|5",6,71,29,"2|1",3,60,40,"2|1",3,5,2,4,7,1,"Deutsche/r","Deutschland","Deutsche",330,"Deutschen","Complete","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"101","2022-09-19 17:00:29","2022-09-19 17:33:00",0,100,1950,1,"2022-09-19 17:33:00","anonymous","DE",1,1,26,0,1,1,8,5,1,"4|3|2|1|5",35,40,5,20,0,"4|3|2|1|5",2,"4|3|2|1|5",0,50,30,20,0,"4|3|2|1|5",6,80,20,"2|1",3,80,20,"2|1",2,3,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",1950,"Deutschen","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"102","2022-09-19 17:44:55","2022-09-19 17:47:52",0,100,177,1,"2022-09-19 17:47:54","anonymous","DE",1,1,23,1,1,1,3,7,2,"4|3|2|1|5",21,6,33,40,0,"4|3|2|1|5",2,"4|3|2|1|5",0,43,15,28,14,"4|3|2|1|5",4,62,38,"2|1",2,49,51,"2|1",2,3,2,5,5,2,"Deutsche/r","Deutschland","Deutsche",177,"Deutschen","Speeder","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"103","2022-09-19 17:44:23","2022-09-19 17:48:54",0,100,270,1,"2022-09-19 17:48:54","anonymous","DE",0.899999976158142,1,25,1,1,1,5,6,1,"4|3|2|1|5",13,22,20,41,4,"4|3|2|1|5",2,"4|3|2|1|5",8,13,30,49,0,"4|3|2|1|5",4,43,57,"2|1",2,37,63,"2|1",2,5,2,4,6,1,"Deutsche/r","Deutschland","Deutsche",270,"Deutschen","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Germany"
"104","2022-09-19 17:43:50","2022-09-19 17:50:23",0,100,393,1,"2022-09-19 17:50:25","anonymous","DE",1,1,28,1,1,1,5,4,2,"1|2|3|4|5",20,30,40,10,0,"1|2|3|4|5",2,"1|2|3|4|5",16,32,22,0,30,"1|2|3|4|5",4,36,64,"1|2",3,50,50,"1|2",2,6,2,4,4,1,"Deutsche/r","Deutschland","Deutsche",393,"Deutschen","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Germany"
"105","2022-09-19 17:43:19","2022-09-19 17:52:05",0,100,525,1,"2022-09-19 17:52:05","anonymous","DE",1,1,57,0,1,1,10,6,1,"1|2|3|4|5",70,30,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",81,19,0,0,0,"1|2|3|4|5",3,48,52,"1|2",3,59,41,"1|2",1,3,2,5,3,1,"Deutsche/r","Deutschland","Deutsche",525,"Deutschen","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"106","2022-09-19 17:47:12","2022-09-19 17:54:09",0,100,417,1,"2022-09-19 17:54:09","anonymous","DE",1,1,19,1,1,1,10,5,1,"1|2|3|4|5",30,40,15,5,10,"1|2|3|4|5",1,"1|2|3|4|5",10,30,30,20,10,"1|2|3|4|5",3,60,40,"1|2",3,20,80,"1|2",3,6,2,3,2,1,"Deutsche/r","Deutschland","Deutsche",417,"Deutschen","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"107","2022-09-19 17:47:45","2022-09-19 17:56:57",0,100,552,1,"2022-09-19 17:56:57","anonymous","DE",1,1,25,0,1,1,5,5,1,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",4,50,50,"1|2",2,51,49,"1|2",1,5,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",552,"Deutschen","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Germany"
